User-ID,ISBN,Book-Rating
388,15796516580,8
388,15732251260,5
388,9403229780,4
388,8973223390,7
388,8191549460,8
388,8021143690,8
388,6797253930,9
388,4522796900,10
388,4492137730,10
388,4490026320,7
388,394568940,8
388,1401046820,6
388,61013510,6
388,609768450,3
388,609738970,8
388,5535690580,10
392,87429779320,7
392,84780929430,7
392,84780982670,9
392,84788849630,9
392,84864336730,5
392,84830085050,8
392,84864331930,5
392,84773978560,5
392,84830025230,5
392,84772701200,5
392,84759606500,5
392,84760215690,7
392,84760215500,5
392,84759609360,9
392,8475925430,9
392,84741033470,7
392,84738613450,9
392,84322959140,5
392,84297257920,7
392,84270074500,10
392,84760218440,5
393,18579380110,6
393,6005868980,6
406,84959719090,7
408,3122837840,8
408,5535826820,9
408,5909472570,8
408,8014918270,6
408,15615614280,7
413,5532100920,8
413,5532585240,7
424,3163149270,5
424,3754147460,6
424,4251568420,7
424,4522773370,7
424,6710210010,6
424,8050638970,8
431,5532853430,4
433,8423291290,5
433,3854951450,7
440,3933215760,8
440,7434244250,10
440,7868680150,7
444,3853371320,7
444,4402350570,7
444,6181197600,7
444,8711386460,8
463,1403709000,8
475,6793100020,10
486,609768450,8
486,4512023410,8
486,7434181900,7
493,3854729510,8
496,553564510,8
496,4251828780,8
499,7434126210,10
500,8499434500,10
500,849943710,8
503,15587436690,10
503,8928197740,10
503,8092449420,10
503,684842670,10
503,5151316790,8
503,4405088270,10
503,4402410060,10
503,8050090860,10
503,3957986710,10
503,3854960950,10
503,3854837240,8
503,3730767460,7
503,3453486560,8
503,1401798360,10
503,4390994040,10
505,8161524460,7
505,8050564910,9
505,6794013770,8
505,6718687130,8
505,5532022940,8
505,3853060320,8
505,385498250,8
505,3453138600,7
505,60171430,9
505,15628270490,8
505,425177360,7
508,4401220900,7
508,3853356790,6
512,6715258320,5
523,609301870,8
530,5160762720,10
538,8217758630,8
546,88459017770,10
565,610429430,8
595,600832980,9
595,1402932480,9
595,4466103990,9
595,4466722110,10
595,8070707180,8
595,15767373570,7
596,3453054770,10
596,6718086720,9
596,7432138310,8
614,88043674820,6
620,1400215660,6
620,4492456910,7
621,84478027010,8
625,20703343680,7
625,20703843490,10
625,20704177430,9
625,2070538800,10
625,22530040220,9
625,22530071020,10
625,22660294600,10
625,22660336890,9
625,22660843720,8
625,28770605270,6
626,37254101270,7
626,34922070060,10
626,34661105640,9
626,34267602070,9
626,34232020330,7
626,34231054100,10
634,38908274620,2
638,4465255020,9
638,4465255370,9
638,4465277930,10
638,4465313320,10
638,5259438620,8
638,525944630,9
638,6096059250,8
638,6096067270,8
638,6708929630,7
638,6710425560,9
638,6794104300,10
638,6794196240,10
638,6796033520,10
638,4465235690,10
638,679727680,10
638,6797322410,9
638,6797460480,7
638,6848743180,10
638,6881806390,9
638,7432300510,9
638,7434061760,10
638,8423362140,7
638,15587470280,10
638,15587473460,8
638,15707172570,9
638,6794427900,10
638,4251841290,9
638,3991485820,9
638,3945747450,8
638,601646620,10
638,601919290,9
638,1401076490,10
638,1401281070,10
638,1510007190,10
638,3166032870,9
638,3166663430,10
638,3166930060,10
638,3166932000,9
638,3167694870,10
638,3167769630,10
638,3167794230,10
638,1510010060,10
638,3167890890,10
638,3167794900,9
638,3855058330,10
638,3855042090,10
638,3854708190,9
638,3854201610,9
638,3855007690,10
638,3809785390,8
638,3754006990,10
638,3454289000,8
638,3453397110,10
638,3169694430,10
643,22530008680,8
643,22530377960,7
643,22530068660,8
643,22530028950,7
643,22530014570,8
643,22530439740,8
643,22291379390,10
643,18588130930,7
643,20703756170,6
643,20703220680,8
643,20203154910,8
643,1901784240,8
643,18547955540,9
643,22530469220,8
643,20703935770,8
643,22530494170,9
643,28686969450,9
643,22530633390,10
643,29090511960,7
643,28769161930,7
643,28769156180,9
643,28712909110,6
643,1854795490,8
643,28570438210,6
643,27427227710,8
643,27373297870,8
643,27024181120,6
643,22531710770,8
643,22531705690,8
643,22531703720,8
643,22531701270,7
643,22531485390,8
643,22531408720,8
643,22530513810,7
643,18532600020,2
643,4161967720,8
643,18419529310,8
643,5525469330,9
643,5521370300,8
643,18420404050,7
643,3491021550,9
643,1986040250,7
643,1406220630,8
643,5527710900,8
643,1404822020,8
643,1403666600,9
643,1402929180,8
643,994499430,3
643,610926060,8
643,71002210,7
643,65103450,8
643,1403668570,9
643,571203540,5
643,2611022140,9
643,6718944550,7
643,18419505210,9
643,5712095210,7
643,14054011840,5
643,14052006770,8
643,9477822300,7
643,8908775640,8
643,7538073270,9
643,18411503550,9
643,7528045100,8
643,7493960670,8
643,7493913080,8
643,7475380690,8
643,7434623350,8
643,7432222290,8
643,7535075790,5
651,5535741670,6
651,5535741750,6
651,5535796730,7
651,6798011460,4
651,7868864630,7
651,15634111480,6
651,9628938620,4
651,1563410290,8
651,15638993880,6
651,18884510840,7
651,5535741590,6
651,7868891600,7
651,4514565480,7
651,18863834210,4
651,4402266940,8
651,4402196040,8
651,4251424850,6
651,4250499810,10
651,3807884970,7
651,3743866760,8
651,3743433810,7
651,3454033390,7
651,3453707400,7
651,3122872400,8
651,3072153420,6
651,609347190,8
651,4463001010,8
651,600060480,5
677,3454187780,8
683,5172016580,8
685,399143700,7
685,7432113830,10
709,978059120,9
709,1588520380,8
709,15624775280,9
709,6898328770,10
709,6898296980,6
709,5908979850,9
709,978156120,9
709,5901290150,10
709,4404159930,10
709,4402190780,10
709,4392217300,4
709,4392217140,4
709,5901837290,5
709,4392216840,5
709,605350320,5
709,644050520,9
709,1521624450,10
709,152162500,10
709,1521625770,10
709,644094570,6
709,3453918020,7
709,4390429170,9
709,439221650,9
709,4392216760,4
709,3166663430,3
709,4392217060,4
711,3303673580,9
712,32572017610,6
712,34041189600,5
712,3499133580,6
712,37844194450,8
713,7538047000,10
726,4514542430,10
726,3854976790,10
726,3732503390,5
726,3808204470,10
730,3805385040,5
735,15516600160,10
735,6717793380,10
735,5151343680,9
735,4491315480,8
735,4490019540,8
735,4511852770,8
735,4402248290,9
735,4402228180,7
735,4401204700,6
735,385333340,4
735,446611620,9
739,15585053770,9
741,4500299560,10
741,74726680,10
741,5905147760,6
741,5532567850,8
741,4515265030,10
741,4515244890,10
741,441322310,8
741,3930303420,10
741,3819998660,8
741,3731967410,3
741,3731967250,10
741,3730374490,10
741,3730365820,9
741,1983202640,10
741,1400651720,10
741,1301391650,8
744,4251138920,7
744,425128920,8
744,4251379450,8
746,8125168260,5
746,3948203710,8
746,140363360,8
746,3758218130,8
757,345381840,8
767,9453974100,10
771,3453475360,10
774,553213130,8
776,605297090,7
776,1402741540,9
776,3755072560,10
776,3757040270,8
776,8768508670,8
776,34735404200,9
777,8740673910,9
777,5904847530,9
782,9753112550,10
786,5535861220,3
786,5535845100,6
805,4522821520,8
805,15661939660,8
805,9111045420,10
805,8777337590,10
805,8109356270,7
805,6848447290,8
805,6797327640,10
805,6710037550,8
805,5532684490,8
805,4402156250,8
805,395927200,9
805,380015030,10
805,3757052280,8
805,3755018510,8
805,3167777300,7
805,1560273210,9
805,1402536020,4
805,1402365890,7
805,140169300,10
805,1400770220,10
805,1400702060,9
805,609283360,7
805,602566720,10
811,34991344460,8
822,995180150,7
824,6797347750,5
828,3454094690,10
834,9659754010,5
834,15587473460,5
834,7868846220,3
834,7636153820,3
834,4490055690,3
834,3732501770,2
834,1410017710,5
834,6710273440,7
835,88304152000,5
835,88384238060,7
843,60194910,8
843,662116110,8
843,6848190660,8
843,7869270890,8
850,35050445390,8
850,35183710020,3
850,35961333190,6
850,35961422290,10
850,35965053560,8
850,38938505890,7
850,38000255900,6
850,38085365190,10
850,34992370160,9
850,38938529210,3
850,39342544540,6
850,37466112290,3
850,34922293360,8
850,34994253940,8
850,34531719770,10
850,34531472430,5
850,34531372050,7
850,34530461960,4
850,34267014480,8
850,34266162620,6
850,34260744270,5
850,34236200050,9
850,34230091520,3
850,34042031350,7
850,34042030970,7
850,6715781030,6
850,34531778000,5
853,4466775740,8
853,345458290,9
853,1400425200,8
853,3453587910,5
853,3453752110,9
882,5532725860,5
882,5151343680,6
882,5151350620,6
882,5175562780,8
882,5532055870,9
882,5532479210,10
882,5532504260,10
882,5532586560,10
882,5532805890,10
882,515094650,9
882,5535729970,10
882,6182603070,10
882,671014200,4
882,6716417780,10
882,6794292200,9
882,84239958010,10
882,679764020,10
882,6797815870,10
882,7434579430,5
882,5532902070,10
882,4522653470,10
882,1404403990,9
882,4492302790,9
882,204188090,10
882,644018470,10
882,644029670,5
882,3401880220,9
882,3453349300,8
882,3732184000,5
882,3734842240,7
882,3800181790,10
882,3855042090,10
882,4497007120,9
882,3947431800,10
882,396074120,10
882,4251796720,10
882,4251958990,9
882,4402159780,5
882,4402351620,10
882,4463441090,9
882,4468957250,7
882,3945574330,10
883,1402667710,7
887,4410040160,8
895,6715005460,7
896,1406203380,8
896,4608782630,7
899,34531997660,8
899,34530884330,4
899,37466701440,7
899,9718801070,2
899,32570612690,9
900,5535769760,5
900,5535724900,6
900,4514546770,5
900,4514506040,5
900,4410013350,5
900,4492120840,5
900,3732570740,5
900,3730922370,5
900,3730584460,5
900,3730572960,5
900,609283360,9
900,4251370150,6
901,5510325100,9
901,18532617500,9
901,15768328990,10
901,8517077770,9
901,7852684800,10
901,5510310850,8
901,8423290720,10
901,140445030,8
901,1404312680,8
901,997715190,9
901,5510306820,8
901,99743710,8
901,918809630,8
901,6498400,9
902,671025350,8
903,8768555750,9
913,994224680,7
913,1402726580,8
914,32572500530,10
914,3407805730,10
914,34078058530,10
914,34424322510,4
914,3498008780,7
914,37855322370,7
915,1560273210,10
916,1402739800,10
919,8489669830,10
924,22640305420,8
929,18953831290,7
929,9397660270,5
929,8948037000,8
929,7666071190,8
929,6797410110,5
929,671638840,7
929,6716170280,8
929,6714614940,8
929,5538010310,9
929,5532969810,10
929,5532348110,6
929,4511695300,6
929,4402246240,6
929,306153210,8
929,290871040,8
929,441009620,4
929,2267267700,7
929,3121409400,8
929,3452855490,5
929,3453316050,7
929,3853147440,7
929,3943120660,8
929,4250507500,8
929,4394043710,8
929,3453076740,5
932,44912179670,7
933,7493956990,6
936,6797815870,5
938,3853354820,9
965,8050638890,9
967,85862800700,10
969,689860200,8
974,6622572830,10
999,4410032570,7
1009,6710283750,10
1009,4511814680,9
1009,3991497590,8
1010,3453847330,5
1025,5521247530,10
1025,5529960090,9
1025,5529980010,9
1025,5529995040,8
1025,5529995120,7
1025,5750730040,8
1025,5750733140,8
1025,582420920,7
1025,5862106870,9
1025,6131179050,9
1025,6798838780,8
1025,684842670,9
1025,701210150,10
1025,7221596760,7
1025,7432250820,8
1025,7445315000,7
1025,746030100,9
1025,7493975430,8
1025,7497201820,7
1025,7497250280,6
1025,7528530070,6
1025,8050678680,10
1025,552118040,8
1025,8616385220,5
1025,8118283790,9
1025,5521066150,9
1025,6369880,9
1025,66420040,5
1025,605620800,8
1025,609283360,5
1025,992546110,4
1025,993857160,10
1025,994279740,7
1025,99692210,9
1025,997551140,9
1025,1405621090,7
1025,5521077350,10
1025,1405637330,9
1025,1411825710,8
1025,1420006630,10
1025,1423001280,10
1025,1460032410,7
1025,3302586480,10
1025,3303068390,8
1025,3800128630,8
1025,3856005260,9
1025,3944042890,9
1025,4349713830,7
1025,1406209150,10
1025,5521088120,9
1031,6710273600,7
1031,3454589150,7
1038,1403179370,5
1048,5532566960,9
1048,7852637800,8
1048,8024332430,7
1054,3754130810,9
1054,14000347790,8
1056,84226172260,5
1057,385333030,6
1057,4511637530,10
1060,7868856880,8
1063,15585064540,8
1063,8957735380,9
1063,8020693470,7
1063,7710747190,10
1063,3453870070,5
1063,6717210380,6
1063,6713118910,9
1063,6718801870,5
1075,7679025210,9
1075,14000347790,5
1075,8929670480,8
1075,6096084440,10
1075,5533778680,9
1075,3855042090,7
1075,3757264030,7
1075,3166663430,7
1075,1420017400,10
1075,4721136580,5
1082,15587446060,10
1087,8840431420,9
1094,5534864110,8
1096,590406400,7
1096,15661971550,7
1106,34041504060,5
1113,8487054590,8
1113,8125157220,5
1113,7180010440,6
1113,3853240570,9
1116,4514090860,6
1116,610306510,8
1116,61095940,7
1116,312982500,4
1116,4250955840,2
1116,4251857100,6
1116,5535756190,5
1123,6715228170,7
1123,4862030770,8
1129,14000628880,3
1129,6713183140,7
1129,19315200380,10
1129,5533778760,3
1129,15586128150,9
1129,3854729510,6
1129,1510101020,7
1129,140254480,7
1129,3854938000,6
1129,644076670,4
1131,7434181740,7
1131,6797726770,7
1131,6797618370,7
1131,6710045650,6
1131,4515230670,8
1131,4511879030,7
1131,4491496760,7
1131,4466735440,5
1131,4466722110,7
1131,4466058910,6
1131,4402144240,8
1131,6717934890,7
1131,3854800160,9
1131,3947582850,7
1131,609344170,8
1131,610930920,8
1131,610983610,7
1131,702125700,7
1131,609768450,7
1131,3122430220,8
1131,3129838240,6
1131,3453708050,7
1131,3757030550,7
1131,1744346420,8
1133,4466112390,8
1137,84813011320,7
1140,6718801870,10
1150,4862806160,10
1155,7434059780,8
1155,6710003810,7
1155,6717010530,5
1155,6716892310,7
1155,6710326580,9
1155,4514092560,9
1155,3732502230,8
1155,4466078350,8
1155,4402178060,7
1155,3808176830,10
1155,3808140210,6
1155,61012530,7
1155,4514021030,8
1164,3800127740,10
1166,2253139220,9
1167,6794505480,7
1167,8021351960,9
1167,7432302130,7
1167,4402246750,8
1167,609295960,10
1167,385336560,5
1167,3738349850,5
1167,4402175200,5
1169,3757074250,6
1172,34531519330,10
1174,2311055920,4
1178,140562320,10
1178,4402031550,10
1178,4404011190,9
1178,4409400010,2
1180,8125659590,10
1184,345366280,7
1184,4251633850,7
1184,5535851180,3
1184,8803874830,7
1192,4514040330,7
1192,3731526550,5
1193,112383560,8
1193,88078402270,7
1211,22530510200,10
1211,22531520640,5
1211,22531522770,7
1211,22530091640,8
1211,22580369920,9
1211,22640276810,9
1211,22640288150,9
1211,22660004890,8
1211,22660225040,8
1211,22660857780,2
1211,22661201580,9
1211,2266122690,7
1211,27234098210,10
1211,22903078310,9
1211,22903141100,6
1211,22903314060,8
1211,22903373820,9
1211,27073180940,8
1211,27234074030,9
1211,27234074110,9
1211,2738111670,7
1211,2871294780,9
1211,28712947980,9
1211,22530052740,8
1211,22903052510,8
1211,22530048980,8
1211,27234073810,9
1211,22072520000,8
1211,65132040,7
1211,997715190,9
1211,1406217250,8
1211,141439840,9
1211,3303673580,8
1211,3757263220,8
1211,3855042090,9
1211,7528536940,8
1211,7868893730,8
1211,18579881320,9
1211,20202915410,9
1211,20703600240,8
1211,22530012950,6
1211,20703642830,7
1211,22072517560,10
1211,22072504740,9
1211,20705442810,9
1211,20705137260,9
1211,20704268150,7
1211,22072458100,9
1211,20704177000,6
1211,20704156860,8
1211,20704125710,8
1211,20703751610,7
1211,20703604230,7
1214,3806001290,8
1214,4515223890,8
1219,340582690,8
1219,4251693240,7
1219,821768280,6
1234,84207259270,9
1237,848130132900,8
1237,848450863300,8
1242,15592777850,7
1250,3857213580,8
1254,6797815870,9
1254,8948057700,10
1254,894808290,10
1254,9714532170,7
1258,5532320530,4
1259,625021740,7
1260,85080466420,10
1260,85110460190,9
1261,3167769630,8
1261,3454011230,7
1261,3454383290,6
1261,4522821520,7
1261,6881777510,8
1262,15931601270,10
1262,15931601510,10
1263,4512094350,9
1266,6181269880,10
1281,3454468600,7
1297,15745511080,10
1297,8362182560,7
1297,6797311480,7
1297,601921190,8
1309,3169696800,7
1309,4251787650,10
1309,553572270,10
1314,88070152930,1
1326,88462022600,4
1331,1411806330,9
1331,7737620780,5
1331,7862486880,9
1343,7535056570,7
1343,7535057030,7
1343,7535062620,10
1343,7535055920,6
1343,5906605430,10
1343,5529960090,9
1343,7493168530,8
1348,610080280,7
1348,18887400510,8
1355,19316463840,9
1359,3995014870,7
1360,1575665590,7
1368,4251883610,7
1368,3754119920,5
1368,605149490,7
1368,662101510,7
1372,38289193830,7
1372,34236201960,10
1372,34427300660,9
1372,34530234710,5
1375,7432033130,5
1377,4402247640,8
1378,88172104120,8
1389,5535729970,9
1396,3807275010,10
1399,3124237990,9
1399,3160897450,10
1399,375422170,9
1403,3454407730,8
1409,5151273960,5
1409,5151200060,6
1409,4402089120,8
1409,3732181920,8
1409,610931060,8
1409,425177360,9
1410,6848689110,9
1412,895871980,7
1412,4511802080,7
1412,3855121040,9
1412,3854947850,9
1412,3454330840,6
1412,3454162600,9
1412,1560273210,9
1412,3854868040,9
1421,84226689470,7
1421,84320405920,8
1421,8466305360,5
1421,84896695970,5
1427,625021820,10
1433,7434181740,3
1435,8503153360,6
1435,8442394610,5
1435,8125902360,4
1435,6848556310,9
1435,8027138150,5
1435,6848633240,9
1435,8759641250,5
1435,6848487830,5
1435,804107530,10
1435,8777329060,6
1435,9718801070,5
1435,9133671760,10
1435,9295872270,7
1435,9331212450,7
1435,15580077250,6
1435,1558742620,10
1435,15690210740,5
1435,15732217750,4
1435,18939102450,3
1435,19322703290,6
1435,684842670,8
1435,8874825700,7
1435,6797513430,8
1435,4466112390,10
1435,6710175860,7
1435,609155440,10
1435,609774770,5
1435,3453784900,5
1435,3453876510,5
1435,3454109980,10
1435,3745178860,8
1435,3755055470,7
1435,3853251260,9
1435,3854906150,6
1435,3947425910,7
1435,3807282490,10
1435,6710242480,4
1435,6181274530,9
1435,3991331430,5
1435,5175738220,10
1435,5171492570,10
1435,5700602650,8
1435,4512087650,4
1435,4511836650,7
1435,4466722110,8
1435,4864087600,10
1442,22530042430,10
1448,6794596260,6
1461,8166140240,10
1466,35183904730,4
1466,35961133500,8
1484,18579314670,5
1485,7679042810,6
1485,4405121580,10
1485,1400044240,9
1485,3807067250,8
1485,3807170850,8
1486,9718801070,5
1489,3854920810,8
1491,4515248290,7
1496,7513468530,7
1505,64820580,6
1511,3453918020,9
1511,4251302150,7
1513,6715100530,8
1515,6710273440,9
1517,84975948860,3
1517,84896188440,6
1517,84204447820,4
1517,84339247100,7
1519,6710283750,8
1530,440237220,8
1535,60179350,7
1535,679764020,10
1545,88798351810,6
1548,4518219710,7
1548,5532585400,9
1548,5532346090,9
1548,5531318930,8
1548,7653422940,8
1548,4522821520,8
1548,4251673130,8
1548,345402880,5
1548,3741770230,7
1548,3454346920,7
1548,3454257070,8
1548,3122430220,8
1548,60933950,6
1548,603944470,1
1548,375411810,7
1554,4402376880,9
1554,6798843940,10
1557,5521461610,8
1558,6716984190,10
1558,4465199600,10
1558,6096105970,10
1558,3742816020,9
1558,4251677200,7
1558,61056600,10
1570,1401267160,10
1570,1567873340,10
1578,3302586480,10
1582,15693141950,10
1582,8094631210,5
1583,609085480,5
1585,6848676210,4
1585,5533438740,6
1585,8818459060,5
1585,5532995060,7
1585,5532824760,7
1585,4511780330,6
1585,4511473750,5
1585,4492126020,8
1585,3161825400,7
1585,4466046580,6
1585,4463552240,4
1585,3454139030,7
1585,3169198960,7
1585,610309530,4
1585,286063530,5
1585,4466116110,6
1586,5906342750,7
1589,610315690,5
1591,32572280070,10
1596,600024920,5
1596,3855116120,6
1596,6794261590,6
1597,3165693210,7
1597,6710203150,5
1597,671690710,7
1597,6797322410,4
1608,5151112790,8
1608,5150958260,8
1608,4492126020,10
1608,4492149820,5
1608,5150901740,8
1615,34922329810,10
1617,3854757130,7
1617,5532684490,8
1633,4250452500,7
1641,5533754070,7
1653,84014663500,7
1664,64406300,8
1673,17405103050,7
1674,3933128010,10
1674,4499125580,5
1674,4511624630,8
1674,5533809580,10
1674,5904861010,10
1674,345015320950,8
1674,6797251640,6
1674,6797754710,8
1674,8125051660,10
1674,3854972880,10
1674,6181290300,8
1674,385489510,10
1674,4452027180,1
1674,3757257840,10
1674,3454168800,7
1674,3453844660,7
1674,3453825440,9
1674,3161367780,10
1674,3128740060,1
1674,3128683080,5
1674,3123142560,10
1674,1315542550,7
1674,609755470,9
1674,601872710,10
1674,3854835030,10
1683,7860059980,7
1688,8125303140,6
1688,5521382230,9
1688,515129020,5
1688,5151224910,5
1688,5151310910,6
1696,84014271770,8
1696,84204011530,8
1696,84845021120,8
1706,7370201210,8
1706,601827920,9
1706,3453928250,5
1706,3930384400,4
1706,4466067230,7
1706,4515249340,10
1706,6797218190,8
1718,7434181740,8
1721,4492251510,9
1723,5904497370,5
1725,7653424050,9
1725,84080269330,8
1725,8440627190,10
1725,8445071190,10
1725,84663079820,7
1725,84932250610,6
1730,7679051800,8
1733,5055229690,5
1733,5055243330,10
1733,505524350,10
1733,5170777440,8
1733,5151304190,8
1733,515132870,9
1733,4512079630,10
1733,5151182300,8
1733,4512056500,5
1733,4465271300,7
1733,4492101970,1
1733,4466030820,8
1733,5531072320,7
1733,4463647620,5
1733,4463574050,7
1733,4463464380,2
1733,4402258680,8
1733,4401687240,9
1733,4251811110,7
1733,4512051890,9
1733,5532671590,5
1733,5535740780,8
1733,553299450,8
1733,15516662000,9
1733,15516657940,7
1733,1551664500,8
1733,15516643480,7
1733,9718801070,1
1733,8439480780,8
1733,8280038820,5
1733,8217681070,9
1733,8217401210,10
1733,5532859470,7
1733,7434671910,9
1733,7434126210,8
1733,6898566440,10
1733,15516694040,6
1733,6715214460,7
1733,6710076960,9
1733,590353420,10
1733,5535848980,9
1733,3807773040,8
1733,5535627460,7
1733,7434313670,10
1733,3807758400,9
1733,671797930,5
1733,3738719450,6
1733,3732269340,8
1733,3732248180,8
1733,3732184000,9
1733,3731966360,4
1733,3731950360,9
1733,3731692990,5
1733,3731684380,9
1733,3731218570,8
1733,3731217090,5
1733,3731216010,8
1733,3730796210,3
1733,3454478400,10
1733,3160896990,5
1733,3129838240,5
1733,3129682560,6
1733,610958690,8
1733,610832750,9
1733,605367050,7
1733,380767350,7
1733,3732269500,10
1733,3732402280,10
1733,610420050,9
1733,373259280,7
1733,3738718640,4
1733,3738354260,7
1733,373832320,9
1733,3737641460,7
1733,3737083510,10
1733,3732423280,6
1733,3737083000,5
1733,373708220,7
1733,3737079590,8
1733,3737069010,10
1733,3737083190,6
1733,3737062000,8
1733,3737065450,5
1733,3732718670,7
1733,3732731930,8
1733,3733015290,6
1733,3732598400,7
1733,373301740,8
1733,3737004740,10
1733,3737030230,5
1733,3733015370,6
1759,6714115350,7
1759,671642570,8
1765,18604642890,10
1768,4402264300,10
1773,8041063040,9
1775,1403481070,8
1785,22530328320,7
1790,8032637240,8
1790,6717934890,8
1790,5531354570,6
1790,3757014270,8
1790,605066790,4
1790,440221650,5
1802,5532551420,7
1803,3855042090,9
1812,3127748420,8
1812,3129794790,9
1812,3757275660,8
1812,6717086350,7
1812,15792134050,6
1830,5535729970,7
1830,993879130,6
1830,5533778840,6
1844,34049209100,8
1846,20704198780,10
1848,8048324630,10
1848,7653484380,10
1848,7653484460,10
1848,7788002290,5
1848,7868687160,10
1848,8125118160,10
1848,4770019700,9
1848,8125507060,8
1848,8714011850,7
1848,8904202540,10
