User-ID,ISBN,Book-Rating
183,2429789.0,0
183,2434088.0,0
183,3062389.0,7
183,350573385.0,0
183,350583378.0,0
183,350903808.0,0
183,3638890.0,8
183,4005290.0,7
183,406142098.0,8
183,408273218.0,0
183,7183793.0,8
183,7566695.0,8
183,7755694.0,7
183,8065194.0,7
183,8401422825.0,9
183,8420639133.0,0
183,8433920081.0,0
183,8440630794.0,7
183,847223973.0,9
183,8476409419.0,8
183,8497890663.0,10
183,8531605717.0,0
183,8585362693.0,9
183,8585443464.0,9
183,9714511081.0,9
183,9721027855.0,0
183,9721028800.0,7
183,9721033561.0,7
183,9721035130.0,8
183,9722007149.0,0
183,9722009184.0,0
183,9722013831.0,6
183,9722020242.0,9
183,9722105507.0,8
183,9722113747.0,9
183,9722319914.0,8
183,972233028.0,0
183,9722330950.0,9
183,9722902628.0,7
183,9723302500.0,0
183,9723317516.0,0
183,972370403.0,8
183,9723706504.0,8
183,9723816709.0,0
183,9723817535.0,0
183,9723818809.0,0
183,9723819171.0,0
183,9724114384.0,7
183,9724128725.0,8
183,9724129411.0,9
183,9724131009.0,7
183,9724206378.0,0
183,9724502023.0,9
183,9724508552.0,8
183,9724509524.0,8
183,97245146089.0,9
183,972568440.0,0
183,9726080630.0,10
183,972608122.0,0
183,9726081327.0,8
183,9726081378.0,9
183,9726081424.0,9
183,9726101034.0,7
183,9726116384.0,0
183,9726593855.0,9
183,9726621445.0,0
183,9726621720.0,0
183,9726626536.0,0
183,9726650178.0,0
183,9726652499.0,0
183,9726653525.0,9
183,9726953308.0,0
183,9726991366.0,8
183,9726993474.0,8
183,9727086179.0,0
183,972708673.0,0
183,9727100112.0,9
183,9727110541.0,8
183,9727112145.0,0
183,9727474381.0,0
183,9727474810.0,0
183,972795023.0,0
183,9728305729.0,8
183,9728313039.0,8
183,9728351380.0,0
183,9728416008.0,0
183,9728440006.0,8
183,9728440030.0,9
183,9728440057.0,7
183,9728440138.0,9
183,9728440170.0,9
183,9728440200.0,9
183,9728440324.0,9
183,9728440383.0,8
183,9728440405.0,9
183,9728440456.0,7
183,9728440642.0,9
183,9728440693.0,7
183,9728440804.0,9
183,9728487002.0,10
183,9728487142.0,10
183,9728487150.0,8
183,9728487266.0,6
183,9728487304.0,6
183,9728487355.0,7
183,9728487576.0,6
183,9728487606.0,6
183,9728487614.0,8
183,9728515227.0,9
183,9729720495.0,9
183,972975831.0,7
183,9729817715.0,6
183,9729852405.0,8
183,9748440537.0,8
185,380778556.0,10
185,451525221.0,0
190,2740230.0,7
193,971880107.0,0
199,373196407.0,0
199,373196520.0,0
199,385336772.0,0
199,440949424.0,0
199,505524996.0,0
202,140252800.0,6
204,451452755.0,0
204,812575482.0,0
212,60801263.0,8
215,61030147.0,6
221,18805393659.0,10
228,385337639.0,7
228,39575514.0,9
232,7123817.0,7
232,330332775.0,0
232,486284735.0,8
232,671021745.0,4
232,671047612.0,6
232,671504282.0,6
237,785263292.0,0
237,830714014.0,0
242,553278223.0,10
242,971880107.0,0
242,3150000335.0,10
242,3257202083.0,10
242,3257203136.0,8
242,3257203659.0,9
242,3257207522.0,10
242,3257208626.0,8
242,3257208634.0,10
242,3257208640.0,9
242,3257208650.0,10
242,3257208669.0,9
242,3257210450.0,10
242,3257212054.0,10
242,3257212429.0,10
242,3257214154.0,9
242,3257216416.0,7
242,3257233051.0,9
242,342311360.0,10
242,3423114185.0,9
242,3423116714.0,0
242,3423241489.0,0
242,3426605686.0,0
242,3451040395.0,6
242,3453124731.0,0
242,3453212150.0,7
242,3462021095.0,0
242,3492045642.0,8
242,3498020862.0,8
242,3499110695.0,7
242,3499151502.0,9
242,349917281.0,5
242,3518111000.0,0
242,3518370324.0,10
242,3548254268.0,10
242,3570300099.0,6
242,3596221269.0,10
242,3596292646.0,7
242,382897239.0,0
242,3928812343.0,7
242,393463849.0,5
247,435272683.0,7
247,9607213858.0,0
249,349109117.0,8
250,6102063.0,0
254,6000438.0,0
254,60013117.0,0
254,60199563.0,0
254,60391448.0,0
254,60502320.0,7
254,6052779.0,0
254,60563079.0,0
254,60809027.0,0
254,60930535.0,0
254,60934700.0,9
254,60934719.0,0
254,60976977.0,7
254,61020699.0,0
254,61020702.0,0
254,61020710.0,0
254,61040967.0,0
254,61050474.0,0
254,61052515.0,0
254,61052523.0,0
254,61092819.0,0
254,61094595.0,0
254,62502174.0,0
254,64401774.0,0
254,64471047.0,7
254,64472264.0,0
254,66238501.0,5
254,14028009.0,0
254,140298479.0,0
254,140328734.0,0
254,140367470.0,0
254,140620664.0,0
254,14100018.0,0
254,141301066.0,0
254,141301104.0,0
254,141310685.0,0
254,14143967.0,0
254,142001740.0,9
254,14230218.0,0
254,304345350.0,0
254,312148267.0,0
254,312151144.0,0
254,312156960.0,0
254,312305060.0,0
254,312863934.0,9
254,312865104.0,0
254,312868332.0,0
254,312869592.0,0
254,312873972.0,0
254,312874014.0,0
254,312875681.0,0
254,312890044.0,0
254,312974221.0,0
254,316569321.0,0
254,316769487.0,0
254,316776963.0,0
254,340718153.0,0
254,345294688.0,0
254,345342445.0,0
254,345350499.0,0
254,345350596.0,0
254,345357019.0,0
254,345384466.0,0
254,345387651.0,0
254,34543014.0,0
254,34543191.0,0
254,345434803.0,0
254,373030959.0,0
254,373031106.0,0
254,373033605.0,5
254,373033923.0,0
254,373063040.0,0
254,373063091.0,0
254,373063105.0,0
254,373063237.0,0
254,373063296.0,0
254,373072430.0,0
254,373075502.0,0
254,37307848.0,0
254,373162669.0,5
254,373166613.0,0
254,373218400.0,0
254,373224540.0,0
254,373226063.0,6
254,373226071.0,0
254,373226144.0,5
254,373226276.0,0
254,373241739.0,0
254,373242034.0,0
254,373242077.0,0
254,373242441.0,0
254,373243944.0,5
254,373243952.0,0
254,373243979.0,4
254,37326240.0,0
254,373600739.0,0
254,373650132.0,0
254,373707010.0,0
254,373707266.0,0
254,373707290.0,0
254,373707711.0,0
254,373708130.0,0
254,373708149.0,0
254,37370951.0,0
254,373709625.0,0
254,373709889.0,5
254,373762065.0,0
254,373810431.0,7
254,373810482.0,0
254,373810601.0,6
254,373822405.0,0
254,373822456.0,0
254,373825617.0,0
254,373825692.0,0
254,373834446.0,8
254,373834454.0,0
254,373834462.0,0
254,373834489.0,9
254,373834543.0,0
254,373835493.0,0
254,373835558.0,0
254,373835582.0,0
254,373835590.0,0
254,373836023.0,7
254,375503269.0,0
254,375503838.0,0
254,375713549.0,0
254,375724370.0,0
254,375727345.0,0
254,375751513.0,0
254,375756469.0,9
254,375801677.0,0
254,375814248.0,0
254,375823352.0,0
254,37582345.0,9
254,375823468.0,9
254,38070174.0,0
254,380730448.0,8
254,380789019.0,0
254,380789035.0,10
254,380810492.0,7
254,380817845.0,8
254,380973634.0,10
254,380973650.0,9
254,380973839.0,9
254,380977281.0,8
254,380977788.0,0
254,38097827.0,8
254,385134681.0,0
254,385327773.0,0
254,38533348.0,0
254,38542017.0,0
254,385603401.0,0
254,385605331.0,0
254,394586239.0,0
254,399146431.0,9
254,399501487.0,0
254,413537900.0,0
254,425092917.0,0
254,425145638.0,0
254,425177009.0,0
254,439064864.0,9
254,439064872.0,9
254,439136350.0,9
254,439136369.0,9
254,439139597.0,9
254,43935806.0,0
254,439510112.0,0
254,44018293.0,0
254,440211263.0,0
254,440241413.0,0
254,440403278.0,0
254,440419468.0,0
254,440841216.0,0
254,440967694.0,0
254,441003257.0,0
254,441008615.0,0
254,441172695.0,0
254,441569595.0,0
254,446329142.0,0
254,446341932.0,5
254,446350109.0,0
254,446354678.0,0
254,446356832.0,0
254,446363499.0,0
254,446364762.0,0
254,446527785.0,0
254,446529540.0,0
254,446605239.0,0
254,448060043.0,0
254,449005550.0,0
254,449226182.0,0
254,449242765.0,0
254,451088816.0,0
254,451137965.0,0
254,451150244.0,0
254,451167317.0,8
254,451167716.0,0
254,451201914.0,0
254,451406176.0,6
254,451408845.0,0
254,451409256.0,7
254,451522389.0,0
254,451523415.0,0
254,451524934.0,9
254,451526279.0,0
254,451526341.0,8
254,451628276.0,0
254,452277337.0,0
254,452282152.0,0
254,486415864.0,0
254,515090379.0,0
254,515095524.0,0
254,51510521.0,0
254,51512317.0,0
254,515130923.0,0
254,51513287.0,0
254,51788139.0,0
254,553250426.0,0
254,553250531.0,0
254,553263633.0,8
254,553265741.0,0
254,553273604.0,0
254,553280325.0,8
254,553280589.0,0
254,553293761.0,0
254,553350072.0,0
254,553371010.0,0
254,553560468.0,0
254,553571591.0,0
254,571197639.0,0
254,575061596.0,0
254,590353403.0,9
254,590402129.0,0
254,59043893.0,0
254,590440675.0,0
254,613028155.0,0
254,618002219.0,9
254,618002227.0,8
254,618002235.0,0
254,618002243.0,0
254,670035262.0,0
254,671015311.0,0
254,671021001.0,7
254,671040480.0,0
254,671465376.0,0
254,671525743.0,0
254,671527215.0,0
254,67164405.0,0
254,671676245.0,0
254,671786113.0,0
254,679405828.0,0
254,679409033.0,0
254,679423079.0,0
254,679433228.0,0
254,679735909.0,0
254,679751343.0,0
254,67976402.0,0
254,679781587.0,8
254,679879242.0,8
254,679879250.0,0
254,681415207.0,7
254,684833395.0,0
254,684872153.0,0
254,684874350.0,0
254,708860737.0,0
254,743225406.0,0
254,743245024.0,0
254,749748001.0,0
254,749748028.0,0
254,76072850.0,0
254,765300222.0,0
254,801957729.0,0
254,804106304.0,0
254,80410753.0,0
254,804108552.0,0
254,808520695.0,0
254,811826597.0,0
254,811826848.0,0
254,812516214.0,0
254,812542819.0,0
254,821771949.0,0
254,86140324.0,0
254,871131811.0,0
254,88001380.0,0
254,88396452.0,0
254,895774011.0,0
254,895775522.0,0
254,963094424.0,0
254,965834581.0,0
254,1401200893.0,0
254,1401201172.0,0
254,1551660237.0,0
254,155166500.0,0
254,1551667894.0,0
254,1551667959.0,0
254,1556520743.0,9
254,1563890356.0,0
254,1563892251.0,0
254,156389226.0,9
254,1563892278.0,0
254,1563892464.0,0
254,1563895730.0,9
254,1563898586.0,0
254,1565041992.0,0
254,1566197589.0,0
254,1567310877.0,8
254,156971620.0,9
254,1573226882.0,0
254,1583140379.0,0
254,1592571301.0,0
254,1857989546.0,0
254,1861870019.0,0
254,1931081727.0,9
254,330103571.0,0
272,60977477.0,7
272,345391691.0,0
272,520011171.0,7
272,553278746.0,0
272,670856045.0,7
272,872200760.0,8
272,937858994.0,0
278,590431110.0,6
289,64470113.0,7
289,553571486.0,6
302,312988699.0,4
310,8483007010.0,7
311,670815373.0,0
316,671440276.0,9
323,1575843366.0,5
332,380730138.0,6
334,14062032.0,7
334,1573228737.0,8
337,9681500555.0,9
339,452283914.0,8
345,67153484.0,6
357,749320850.0,0
361,8427010850.0,0
361,8433914545.0,8
361,8484509141.0,4
362,446606197.0,7
362,575064706.0,4
362,671643290.0,8
362,771076002.0,0
362,771088191.0,0
362,773756183.0,7
362,87477280.0,0
362,1559703237.0,0
367,449005615.0,9
372,3596214629.0,8
376,62770500.0,7
376,671847546.0,5
384,140345809.0,0
384,156528207.0,0
384,380012863.0,0
384,451154916.0,0
384,785815147.0,0
384,875421288.0,0
384,1567184294.0,0
384,156718796.0,0
384,1862047626.0,0
384,9739182623.0,0
387,20437501.0,0
387,198320264.0,2
387,373196989.0,6
387,373245580.0,0
387,451527747.0,10
387,671867113.0,0
387,812504208.0,9
387,1590071212.0,9
388,60173289.0,0
388,60973897.0,8
388,60976845.0,3
388,6101351.0,6
388,140104682.0,6
388,312143370.0,0
388,316666343.0,0
388,39456894.0,8
388,440224675.0,0
388,440234743.0,0
388,449002632.0,7
388,449213773.0,10
388,452279690.0,10
388,553569058.0,10
388,679427430.0,0
388,679725393.0,9
388,802114369.0,8
388,803233019.0,0
388,819154946.0,8
388,897322339.0,7
388,940322978.0,4
388,1573225126.0,5
388,1579651658.0,8
388,1878424319.0,7
392,8401351421.0,0
392,8420979716.0,0
392,8423324311.0,0
392,8423646033.0,0
392,8427007450.0,10
392,8429725544.0,0
392,8429725792.0,7
392,8429727930.0,0
392,8429728937.0,0
392,8429729119.0,0
392,8429734996.0,0
392,8429736131.0,0
392,843206453.0,0
392,8432084018.0,0
392,8432084034.0,0
392,8432295817.0,0
392,8432295914.0,5
392,8432295930.0,0
392,8433923102.0,0
392,8440616252.0,0
392,8448031512.0,0
392,8448032284.0,0
392,8448032292.0,0
392,8460459640.0,0
392,8472224023.0,0
392,8472224260.0,0
392,8472227421.0,0
392,847225879.0,0
392,8473861345.0,9
392,8474102944.0,0
392,8474103347.0,7
392,8474103398.0,0
392,8474104475.0,0
392,847592543.0,9
392,8475960650.0,5
392,8475960936.0,9
392,847596155.0,0
392,8476021550.0,5
392,8476021569.0,7
392,8476021844.0,5
392,8477270120.0,5
392,8477397856.0,5
392,8477665567.0,0
392,8477830002.0,0
392,8477830010.0,0
392,8477830029.0,0
392,847809024.0,0
392,8478090460.0,0
392,8478091246.0,0
392,8478092943.0,7
392,8478097732.0,0
392,8478098267.0,9
392,8478800336.0,0
392,8478884963.0,9
392,8483002523.0,5
392,848300402.0,0
392,8483008505.0,8
392,8486433193.0,5
392,8486433673.0,5
392,8486433738.0,0
392,8486433770.0,0
392,8486491282.0,0
392,8486540127.0,0
392,848668501.0,0
392,8742977932.0,7
392,8742977940.0,0
393,600586898.0,6
393,1853260622.0,0
393,1857938011.0,6
406,8466601090.0,0
406,8495971909.0,7
408,140382658.0,0
408,152012966.0,0
408,312283784.0,8
408,345297709.0,0
408,345313097.0,0
408,345335465.0,0
408,345416848.0,0
408,385333404.0,0
408,44021145.0,0
408,449212084.0,0
408,553582682.0,9
408,590947257.0,8
408,74345829.0,0
408,786913878.0,0
408,801491827.0,6
408,816729913.0,0
408,843136685.0,0
408,866119531.0,0
408,866119566.0,0
408,870441663.0,0
408,1561561428.0,7
413,553210092.0,8
413,553258524.0,7
413,688163726.0,0
413,1569471096.0,0
422,316168815.0,0
424,14023828.0,0
424,316314927.0,5
424,345424719.0,0
424,375414746.0,6
424,375726403.0,0
424,385503857.0,0
424,425156842.0,7
424,440226104.0,0
424,452277337.0,7
424,553802488.0,0
424,671021001.0,6
424,767903579.0,0
424,805063897.0,8
431,553285343.0,4
433,20199090.0,0
433,385495145.0,7
433,679733825.0,0
433,842329129.0,5
438,8807821095.0,0
440,380973545.0,0
440,393321576.0,8
440,743424425.0,10
440,786868015.0,7
444,380617625.0,0
444,380732335.0,0
444,385337132.0,7
444,440235057.0,7
444,445402040.0,0
444,618119760.0,7
444,871138646.0,8
463,140370900.0,8
469,674511255.0,0
475,679310002.0,10
483,618173870.0,0
486,60976845.0,8
486,156027321.0,0
486,375403582.0,0
486,385721420.0,0
486,451202341.0,8
486,743418190.0,7
493,385472951.0,8
496,425182878.0,8
496,55356451.0,8
496,553564528.0,0
499,743412621.0,10
500,849943450.0,10
500,84994371.0,8
500,849943728.0,0
503,60987103.0,0
503,140179836.0,10
503,310201071.0,0
503,312976275.0,0
503,345348656.0,8
503,373076746.0,7
503,373262469.0,0
503,380813815.0,0
503,385483724.0,8
503,385496095.0,10
503,395798671.0,10
503,439070333.0,0
503,439099404.0,10
503,440241006.0,10
503,440508827.0,10
503,451522346.0,0
503,515131679.0,8
503,553298836.0,0
503,671877445.0,0
503,68484267.0,10
503,691017840.0,0
503,765346672.0,0
503,805009086.0,10
503,809244942.0,10
503,877736138.0,0
503,892819774.0,10
503,1558743669.0,10
503,1573225789.0,0
503,1852308060.0,0
505,6017143.0,9
505,308102282.0,0
505,345313860.0,7
505,345353625.0,0
505,345369947.0,0
505,385306032.0,8
505,38549825.0,8
505,42517736.0,7
505,553202294.0,8
505,553225987.0,0
505,67170124.0,0
505,671868713.0,8
505,679401377.0,8
505,805056491.0,9
505,816152446.0,7
505,1562827049.0,8
508,385335679.0,6
508,440122090.0,7
512,671525832.0,5
523,60930187.0,8
530,516076272.0,10
538,821770209.0,0
538,821775863.0,8
546,8845901777.0,10
564,380510944.0,0
565,61042943.0,8
565,425179672.0,0
569,971880107.0,0
595,60083298.0,9
595,140293248.0,9
595,446610399.0,9
595,446672211.0,10
595,52594527.0,0
595,684801221.0,0
595,807070718.0,8
595,1576737357.0,7
596,345305477.0,10
596,671808672.0,9
596,743213831.0,8
602,61080519.0,0
614,8804367482.0,6
620,140021566.0,6
620,140029400.0,0
620,449207757.0,0
620,449245691.0,7
621,8447802701.0,8
625,2070334368.0,7
625,2070362388.0,0
625,2070384349.0,10
625,2070417743.0,9
625,207053880.0,10
625,2253004022.0,9
625,2253005274.0,0
625,225300670.0,0
625,2253007102.0,10
625,2266029460.0,10
625,2266033689.0,9
625,2266084372.0,8
625,229000510.0,0
625,2290314951.0,0
625,2877060527.0,6
626,140048944.0,0
626,140430091.0,0
626,140620184.0,0
626,140620249.0,0
626,140620427.0,0
626,34019474.0,0
626,862324483.0,0
626,905762487.0,0
626,971880107.0,0
626,3401041754.0,0
626,3423000201.0,0
626,3423001925.0,0
626,3423105410.0,10
626,3423202033.0,7
626,3426193191.0,0
626,3426609959.0,0
626,3426760207.0,9
626,3442540097.0,0
626,3453032810.0,0
626,3453188519.0,0
626,3466110564.0,9
626,3492107192.0,0
626,3492110533.0,0
626,3492119948.0,0
626,3492207006.0,10
626,3499176548.0,0
626,3499177757.0,0
626,3499179806.0,0
626,3499222604.0,0
626,3502670005.0,0
626,3505093491.0,0
626,3505094331.0,0
626,350509434.0,0
626,3505094374.0,0
626,3596126827.0,0
626,3596237262.0,0
626,370662270.0,0
626,3725410127.0,7
626,3746670055.0,0
626,3773526814.0,0
626,3775105190.0,0
626,3794117573.0,0
626,3811872745.0,0
626,385001004.0,0
626,3850011844.0,0
626,3852641640.0,0
626,3853663753.0,0
626,3860991388.0,0
626,3889774016.0,0
626,3889820050.0,0
626,3923301006.0,0
626,3927527645.0,0
626,3928632361.0,0
626,9783512.0,0
634,3890827462.0,2
638,60164662.0,10
638,60191929.0,9
638,60192631.0,0
638,140107649.0,10
638,140128107.0,10
638,151000719.0,10
638,151001006.0,10
638,316603287.0,9
638,316666343.0,10
638,316693006.0,10
638,316693200.0,9
638,316769487.0,10
638,316776963.0,10
638,316779423.0,10
638,316779490.0,9
638,316789089.0,10
638,316969443.0,10
638,345339711.0,10
638,345428900.0,8
638,345452550.0,0
638,374172897.0,0
638,375400699.0,10
638,380978539.0,8
638,385420161.0,9
638,385470819.0,9
638,385500769.0,10
638,385504209.0,10
638,385505833.0,10
638,39304016.0,0
638,394574745.0,8
638,399147012.0,0
638,399147128.0,0
638,39914739.0,0
638,399148582.0,9
638,425184129.0,9
638,446520802.0,0
638,446523569.0,10
638,446525502.0,9
638,446525537.0,9
638,446527793.0,10
638,446531332.0,10
638,451197275.0,0
638,525943862.0,8
638,52594463.0,9
638,525944834.0,0
638,553109839.0,0
638,609605925.0,8
638,609606727.0,8
638,670031046.0,0
638,670892963.0,7
638,671042556.0,9
638,679410430.0,10
638,679419624.0,10
638,679442790.0,10
638,679450440.0,0
638,679603352.0,10
638,67972768.0,10
638,679732241.0,9
638,679746048.0,7
638,684864320.0,0
638,684864843.0,0
638,684867818.0,0
638,684868911.0,0
638,684874318.0,10
638,688180639.0,9
638,743206045.0,0
638,743230051.0,9
638,743406176.0,10
638,80411868.0,0
638,842336214.0,7
638,1558747028.0,10
638,1558747346.0,8
638,1570717257.0,9
643,6510345.0,8
643,6552412.0,0
643,7100221.0,7
643,61092606.0,8
643,99449943.0,3
643,140247637.0,0
643,140253580.0,0
643,140292918.0,8
643,140366660.0,9
643,140366857.0,9
643,140482202.0,8
643,140622063.0,8
643,198604025.0,7
643,261102214.0,9
643,349101779.0,0
643,349102155.0,9
643,416196772.0,8
643,552134627.0,0
643,552134635.0,0
643,552134643.0,0
643,552137030.0,8
643,552546933.0,9
643,552771090.0,8
643,57120354.0,5
643,571209521.0,7
643,671894455.0,7
643,743222229.0,8
643,743462335.0,8
643,747538069.0,8
643,747549923.0,0
643,749391308.0,8
643,749396067.0,8
643,752804510.0,8
643,753507579.0,5
643,753807327.0,9
643,767908473.0,0
643,890877564.0,8
643,947782141.0,0
643,947782230.0,7
643,1405200677.0,8
643,1405401184.0,5
643,1841150355.0,9
643,1841950521.0,9
643,1841952931.0,8
643,1842040154.0,0
643,1842040405.0,7
643,1842151053.0,0
643,1853260002.0,2
643,185479549.0,8
643,1854795554.0,9
643,1857989546.0,0
643,1858813093.0,7
643,1860198597.0,0
643,190178424.0,8
643,2020315491.0,8
643,2070322068.0,8
643,2070326675.0,0
643,2070375609.0,0
643,2070375617.0,6
643,2070375722.0,0
643,2070393577.0,8
643,2229137939.0,10
643,2253000868.0,8
643,2253001457.0,8
643,2253002895.0,7
643,2253006866.0,8
643,2253037796.0,7
643,2253043974.0,8
643,2253046922.0,8
643,2253049417.0,9
643,2253051381.0,7
643,2253063339.0,10
643,2253140872.0,8
643,2253148539.0,8
643,2253170127.0,7
643,2253170372.0,8
643,2253170569.0,8
643,2253171077.0,8
643,2264000341.0,0
643,2264009306.0,0
643,2266002996.0,0
643,26600671.0,0
643,2702418112.0,6
643,2737329787.0,8
643,2742722771.0,8
643,2857043821.0,6
643,2868696945.0,9
643,2871290911.0,6
643,2876915618.0,9
643,2876916193.0,7
643,2909051196.0,7
651,60006048.0,5
651,60934719.0,8
651,307215342.0,6
651,312287240.0,8
651,312906552.0,0
651,316776963.0,0
651,345370740.0,7
651,345395379.0,0
651,345403339.0,7
651,374343381.0,7
651,374386676.0,8
651,380788497.0,7
651,393318435.0,0
651,395877563.0,0
651,425049981.0,10
651,425142485.0,6
651,440117291.0,0
651,440219604.0,8
651,440226694.0,8
651,446300101.0,8
651,451181379.0,0
651,451450256.0,0
651,451456548.0,7
651,553574159.0,6
651,553574167.0,6
651,553574175.0,6
651,553579673.0,7
651,553579681.0,0
651,679801146.0,4
651,786886463.0,7
651,786889160.0,7
651,821750410.0,0
651,889740828.0,0
651,962893862.0,4
651,1555834531.0,0
651,1555835953.0,0
651,156341029.0,8
651,1563410443.0,0
651,1563411148.0,6
651,1563899388.0,6
651,1886383421.0,4
651,1888451084.0,7
677,345418778.0,8
683,517201658.0,8
685,39914370.0,7
685,743211383.0,10
701,449207595.0,0
709,60535032.0,5
709,64405052.0,9
709,64409457.0,6
709,152162445.0,10
709,15216250.0,10
709,152162577.0,10
709,316666343.0,3
709,330107372.0,0
709,345391802.0,7
709,439042917.0,9
709,43922165.0,9
709,439221676.0,4
709,439221684.0,5
709,439221706.0,4
709,439221714.0,4
709,439221730.0,4
709,440219078.0,10
709,440415993.0,10
709,590129015.0,10
709,590183729.0,5
709,590897985.0,9
709,689829698.0,6
709,689832877.0,10
709,68983585.0,0
709,895872102.0,0
709,1562477528.0,9
709,158852038.0,8
709,97805912.0,9
709,97815612.0,9
711,99307308.0,0
711,330367358.0,9
711,185424597.0,0
711,2080105434.0,0
712,345346971.0,0
712,345356578.0,0
712,3257201761.0,6
712,3404118960.0,5
712,3404121686.0,0
712,349913358.0,6
712,3784419445.0,8
713,753804700.0,10
720,80901582.0,0
726,373250339.0,5
726,380820447.0,10
726,385497679.0,10
726,451454243.0,10
730,380538504.0,5
730,380754851.0,0
730,385479689.0,0
735,345404777.0,0
735,380759497.0,0
735,38533334.0,4
735,440120470.0,6
735,440130913.0,0
735,440222818.0,7
735,440224675.0,0
735,440224829.0,9
735,440225701.0,0
735,44661162.0,9
735,449001954.0,8
735,449131548.0,8
735,451185277.0,8
735,451188209.0,0
735,451204050.0,0
735,515122408.0,0
735,515134368.0,9
735,671742566.0,0
735,671779338.0,10
735,1551660016.0,10
736,3442098424.0,0
739,1558505377.0,9
741,20437501.0,0
741,60085444.0,0
741,61064505.0,0
741,64472779.0,0
741,130139165.0,8
741,140065172.0,10
741,142500410.0,0
741,142500429.0,0
741,198320264.0,10
741,312422156.0,0
741,312971346.0,0
741,330351834.0,0
741,345384350.0,0
741,373036582.0,9
741,373037430.0,0
741,373037449.0,10
741,373037481.0,0
741,373118333.0,0
741,373122829.0,0
741,373123108.0,0
741,373123167.0,0
741,373123205.0,0
741,373123248.0,0
741,373123485.0,0
741,37316971.0,0
741,373196679.0,0
741,373196725.0,10
741,373196741.0,3
741,373245696.0,0
741,373270089.0,0
741,373613601.0,0
741,373750013.0,0
741,380723638.0,0
741,380752115.0,0
741,380817144.0,0
741,381999866.0,8
741,393030342.0,10
741,399143165.0,0
741,399206868.0,0
741,425124347.0,0
741,425139069.0,0
741,425147517.0,0
741,425155404.0,0
741,425166619.0,0
741,44022165.0,0
741,44132231.0,8
741,446364762.0,0
741,450029956.0,10
741,451524489.0,10
741,451526503.0,10
741,515118656.0,0
741,553238256.0,0
741,553255371.0,0
741,553256785.0,8
741,553561618.0,0
741,553581279.0,0
741,590431250.0,0
741,590514776.0,6
741,61312975.0,0
741,68983571.0,0
741,743201078.0,0
741,7472668.0,10
741,765341972.0,0
741,812504208.0,0
741,821766066.0,0
741,836230868.0,0
741,892967994.0,0
741,1551668785.0,0
741,87500671.0,0
744,425113892.0,7
744,42512892.0,8
744,425137945.0,8
746,14036336.0,8
746,3453398681.0,0
746,345348036.0,0
746,375821813.0,8
746,394820371.0,8
746,449134482.0,0
746,812516826.0,5
757,34538184.0,8
767,385334036.0,0
767,945397410.0,10
771,345347536.0,10
774,55321313.0,8
776,60529709.0,7
776,140274154.0,9
776,375507256.0,10
776,375704027.0,8
776,679743464.0,0
